,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0,33.90032477,23.42016038,23.42016038,15.05577859,13.31381755,17.53581909,17.53581909,16.00472044,14.51423438,17.34146721,17.34146721,17.29978071,19.08700367,16.12957371,16.12957371,15.82482626,17.81385184,15.37819327,15.37819327,12.61266446,14.7704699,13.02691384,13.02691384,11.39318074,9.510387146,10.68455374,10.68455374,11.15344276,10.06563654,10.34205961,10.34205961,10.17039862,8.570399124,8.636739896,8.636739896,10.24463062,9.383395571,8.851519186,8.851519186,12.20222741,9.771957146,9.743773583,9.743773583,11.19758262,9.715985356,9.494170343,9.494170343,8.938299679,8.582848633,8.341318357,8.341318357,8.368974596,8.579739769,8.365013502,8.365013502,7.887587527,8.013081716,7.573476818,7.573476818,8.678079869,8.504048425,8.516583705,8.516583705,8.723272276,7.056287779,7.729769153,7.729769153,11.31958959,7.866685034,9.425239813,9.425239813,12.88831523,9.771437558,11.1957053,11.1957053,16.53284235,11.22844666,13.00677023,13.00677023,14.46953201,11.09694079,12.63462669,12.63462669,12.25686065,11.6668627,11.91147703,11.91147703,14.68648469,12.79664406,15.45500995,15.45500995,15.30812549,16.69202642,18.47623028,18.47623028,10.14862188,7.126690673,9.487462355,9.487462355,17.54933913,13.09838027
1,33.90029427,23.42016038,23.42013558,15.22250166,13.31382307,17.53581909,17.53581645,15.77901099,15.14685872,17.34146721,17.34146576,17.44332222,19.03024861,16.12957371,16.12957754,16.08946582,19.28129066,15.37819327,15.37819186,12.88529649,14.38421789,13.02691384,13.02691304,11.55683848,10.087466,10.68455374,10.68455398,11.18538479,10.30494201,10.34205961,10.34205967,9.987089399,8.719194279,8.636739896,8.636741021,10.24791403,9.452805685,8.851519186,8.851519182,12.37308301,9.957592994,9.743773583,9.743772857,10.89631842,9.858706111,9.494170343,9.494168977,9.047660742,8.74391325,8.341318357,8.341317499,8.239658414,8.889347279,8.365013502,8.365012505,8.426461413,8.286082256,7.573476818,7.573476703,7.831615344,8.495469492,8.516583705,8.516582727,8.844105278,6.972024556,7.729769153,7.729769008,12.4307927,7.538266888,9.425239813,9.425238724,14.0444585,9.058905588,11.1957053,11.19570362,17.67537696,10.45354488,13.00677023,13.00676785,15.20373556,10.31746978,12.63462669,12.63462487,12.69560176,11.34694595,11.91147703,11.91147658,15.21480231,12.32745473,15.45500995,15.45500801,16.36053413,16.73320369,18.47623028,18.47622651,9.830704367,7.013235631,9.487462355,9.487462824,17.44463485,12.22864385
2,33.90029427,23.42016038,23.42013558,15.22250166,13.31382307,17.53581909,17.53581645,15.77901099,15.14685872,17.34146721,17.34146576,17.44332222,19.03024861,16.12957371,16.12957754,16.08946582,19.28129066,15.37819327,15.37819186,12.88529649,14.38421789,13.02691384,13.02691304,11.55683848,10.087466,10.68455374,10.68455398,11.18538479,10.30494201,10.34205961,10.34205967,9.987089399,8.719194279,8.636739896,8.636741021,10.24791403,9.452805685,8.851519186,8.851519182,12.37308301,9.957592994,9.743773583,9.743772857,10.89631842,9.858706111,9.494170343,9.494168977,9.047660742,8.74391325,8.341318357,8.341317499,8.239658414,8.889347279,8.365013502,8.365012505,8.426461413,8.286082256,7.573476818,7.573476703,7.831615344,8.495469492,8.516583705,8.516582727,8.844105278,6.972024556,7.729769153,7.729769008,12.4307927,7.538266888,9.425239813,9.425238724,14.0444585,9.058905588,11.1957053,11.19570362,17.67537696,10.45354488,13.00677023,13.00676785,15.20373556,10.31746978,12.63462669,12.63462487,12.69560176,11.34694595,11.91147703,11.91147658,15.21480231,12.32745473,15.45500995,15.45500801,16.36053413,16.73320369,18.47623028,18.47622651,9.830704367,7.013235631,9.487462355,9.487462824,17.44463485,12.22864385
3,33.90040208,23.42016038,23.42015319,14.47085719,13.31379787,17.53581909,17.53581812,16.54973925,14.59485801,17.34146721,17.3414669,18.90198804,17.26712804,16.12957371,16.12957493,16.8336257,18.66800902,15.37819327,15.3781929,12.96787243,14.28514741,13.02691384,13.0269133,11.27381123,10.18329056,10.68455374,10.68455315,10.43576326,9.924096842,10.34205961,10.34205889,9.295880227,8.539939002,8.636739896,8.636739837,10.30849116,9.542574856,8.851519186,8.851518066,11.82796989,9.979547819,9.743773583,9.743772027,10.78080067,9.984836044,9.494170343,9.494168783,9.18403937,8.794124667,8.341318357,8.341317259,8.373548726,8.73155109,8.365013502,8.365012337,8.074540469,8.371776121,7.573476818,7.573476074,8.33738459,8.535560269,8.516583705,8.516582462,8.566742917,7.311901516,7.729769153,7.729768295,11.73692115,8.27765337,9.425239813,9.425238425,13.17697958,11.60271168,11.1957053,11.19570434,17.75388727,12.56191864,13.00677023,13.00676816,15.19429132,11.99867534,12.63462669,12.63462555,12.56829986,11.70785721,11.91147703,11.91147716,14.83619559,13.28489069,15.45500995,15.45500944,15.68101058,16.07813625,18.47623028,18.47622962,9.656320601,8.23265866,9.487462355,9.487463316,17.54563042,13.35813996
4,28.56594192,20.80009995,22.18372944,13.31379787,14.93369122,18.38022333,17.51366763,16.54283398,12.9939619,17.34146721,17.46356861,18.9851045,17.26156426,16.12957371,16.35932618,17.53056058,18.82207489,15.37819327,15.25776898,12.98066671,14.48409,13.02691384,12.98058989,11.23199194,10.38901464,10.68455374,10.68124959,10.73121979,10.16867433,10.34205961,10.31959056,9.329196267,8.707401535,8.636739896,8.790454031,10.23670101,9.724148262,8.851519186,8.842894855,11.75108537,10.07290537,9.743773583,9.662708366,10.74385893,10.07134529,9.494170343,9.379828607,9.029386862,8.815718278,8.341318357,8.313427038,8.293578115,8.71008737,8.365013502,8.318149362,8.277944767,8.402721907,7.573476818,7.616388454,7.824063497,8.386111481,8.516583705,8.449736257,8.63258025,7.266776362,7.729769153,7.763950201,11.79354701,8.39075268,9.425239813,9.371384328,13.34158095,12.35447426,11.1957053,11.13875881,17.48034847,13.14380188,13.00677023,12.87603756,15.02000877,12.53671513,12.63462669,12.55745159,12.45747294,11.9446454,11.91147703,11.9753206,14.68985867,13.5079615,15.45500995,15.38563092,15.45703718,17.0233779,18.47623028,18.19623596,9.681206984,7.927129387,9.487462355,9.64415882,17.53609641,13.27375773
5,17.75977291,18.32067898,13.31379787,14.93369122,15.84154731,18.83688302,16.96923976,12.9939619,18.07290372,18.21096828,18.01431226,18.835535,19.04793045,16.12957371,18.65556016,16.92863584,25.7408868,15.37819327,14.51568487,13.16045395,15.00774817,13.02691384,12.79176412,11.3495359,10.57955154,10.68455374,11.04324866,10.36592322,10.08744262,10.34205961,10.53944815,9.415391675,8.599402371,8.636739896,9.978861238,10.34945467,9.510350757,8.851519186,8.798795726,12.24486943,10.16440887,9.743773583,9.045571546,10.7267698,10.13871239,9.494170343,8.419686578,9.157661026,8.909217598,8.341318357,8.019803316,8.394422143,9.12994624,8.365013502,7.922627445,8.432072521,8.561937141,7.573476818,7.883929469,7.752065147,8.387086614,8.516583705,8.114989522,8.705271382,7.228210616,7.729769153,8.055195814,12.32564132,8.347678873,9.425239813,9.007306508,13.84776336,11.7787556,11.1957053,10.64688874,17.71683085,12.71236244,13.00677023,11.69852064,15.21469775,12.3432053,12.63462669,11.73146942,12.66491236,11.93899881,11.91147703,12.3192474,15.12144681,13.67386535,15.45500995,14.55482003,16.16553084,17.41428164,18.47623028,15.65559608,9.863334596,8.061389713,9.487462355,11.1890777,17.51850676,13.01722553
6,19.30283954,25.47510604,19.7821922,16.55358457,17.01800399,22.18823737,17.29428641,12.9939619,16.86875072,16.61003071,17.608987,18.6891827,16.94878654,14.67039533,17.18902345,16.2369382,20.25839922,13.30565456,14.89729386,13.11393564,17.93445468,13.02691384,12.75864039,11.27327349,9.989263003,10.68455374,10.89134143,10.39947361,9.825357527,10.34205961,10.44493951,9.13473631,8.339882254,8.636739896,9.19621823,10.15729819,9.320122872,8.851519186,8.91859395,11.99836036,10.13433159,9.743773583,9.571600697,11.17487507,10.12387933,9.494170343,9.099823766,9.325849995,8.898712398,8.341318357,8.235157699,8.418932819,9.061345535,8.365013502,8.210698779,8.363861247,8.520422512,7.573476818,7.70708965,8.38136617,8.521721969,8.516583705,8.323144992,8.57011391,7.42920866,7.729769153,7.860140606,12.08000064,8.56967027,9.425239813,9.286763798,13.53972821,11.70287676,11.1957053,11.01000449,17.95563718,12.82016687,13.00677023,12.5269574,15.35724643,12.53429327,12.63462669,12.31062081,12.7121174,11.16318449,11.91147703,12.0352331,15.08397566,12.21931474,15.45500995,15.09121507,16.07084985,14.78428215,18.47623028,17.47952136,9.750501271,7.729320767,9.487462355,10.04522312,17.50603648,13.59581015
7,19.98963936,16.55358457,16.55358457,17.26345941,18.83688302,18.41153131,12.9939619,19.61089583,18.21096828,18.28690021,18.0975559,19.51092165,16.99508905,15.31036087,19.78622604,18.80287103,16.96453861,12.93809029,14.7808759,13.48560745,14.5767142,12.04540567,12.23140475,11.61596443,11.98743817,10.68455374,10.45420908,10.87906152,10.81628211,10.34205961,9.894957912,9.332019488,9.377099093,8.636739896,10.01316069,10.42434294,10.11084005,8.851519186,9.04698873,11.65808352,10.3313221,9.743773583,8.971630117,10.91814914,10.23131255,9.494170343,8.326834858,9.108133784,9.007722373,8.341318357,8.131407616,8.267643372,8.980104205,8.365013502,7.901252235,8.253959903,8.775319182,7.573476818,8.034602716,7.873327198,8.432318671,8.516583705,7.786377336,8.676116739,7.09203469,7.729769153,8.097299662,11.87960543,8.152838081,9.425239813,8.897905163,13.401395,12.62590359,11.1957053,10.59892156,17.53640344,13.29452677,13.00677023,11.01018848,15.06023618,12.84573525,12.63462669,11.61708499,12.4912724,12.50635624,11.91147703,12.34661714,14.75470212,14.45821256,15.45500995,14.39890952,15.52979562,18.68690675,18.47623028,15.25299272,9.748302888,7.907123652,9.487462355,11.24844355,17.54037241,12.86812019
8,20.38625709,16.55358457,17.26345941,15.48552868,17.59203994,12.9939619,19.61089583,20.61237463,16.20675291,17.6421633,19.51092165,19.04793045,15.45330412,11.80199698,19.10577208,25.7408868,15.37819327,12.20550259,14.20744999,13.69429858,13.75489416,11.47711348,12.17402987,11.93106924,12.27231821,10.03311153,10.23225482,10.43961007,12.79780492,10.24721512,9.441474177,9.712618476,11.17038999,8.636739896,9.65436598,10.42445385,12.19932936,8.851519186,9.089305444,11.43759407,10.47920354,9.743773583,9.062972143,10.74636562,10.2795144,9.494170343,8.521363406,8.872216466,9.047621677,8.341318357,8.174185378,8.185789539,8.838203803,8.365013502,7.93142536,7.977017346,8.699046381,7.573476818,8.026068558,7.836597215,8.337388902,8.516583705,7.770991603,8.476235334,7.114442861,7.729769153,8.101952202,11.43847065,8.146802474,9.425239813,9.002271457,12.94462601,13.77593557,11.1957053,10.82517371,17.65460356,14.05305065,13.00677023,11.39003562,15.07654498,13.34978282,12.63462669,11.9477372,12.35854007,12.95164156,11.91147703,12.7447636,14.31058765,15.13085527,15.45500995,14.76676449,14.74493733,18.91756642,18.47623028,15.30034179,9.50670828,8.145478588,9.487462355,11.23541808,17.60409345,13.39624353
9,18.34088417,15.48364808,14.65500642,17.59203994,19.12347888,26.22782975,20.61237463,16.11713602,16.61003071,19.51092165,19.04793045,15.29549823,14.67039533,15.15767357,25.7408868,17.8297552,13.30565456,14.1338656,14.94441944,14.74241912,13.02691384,9.387012259,12.3056241,12.5686755,10.68455374,7.509024804,10.49242498,11.0627969,10.34205961,7.886314308,9.516521926,10.30631808,9.014240528,7.369914848,9.489324254,9.760835139,9.433010476,8.181957152,8.882692862,11.16007175,13.03993705,9.743773583,8.730962683,10.74161563,12.18846159,9.494170343,8.09925792,8.754097423,9.42599437,8.341318357,8.188063681,8.180836835,9.444088938,8.365013502,7.732326922,8.21901444,9.342611806,7.573476818,8.385809934,7.876119374,8.474606293,8.516583705,7.759370112,8.489676677,6.924453824,7.729769153,8.316905982,11.20587143,7.881397441,9.425239813,8.729122891,12.7354798,12.9967859,11.1957053,10.50821431,16.6230753,13.46019774,13.00677023,10.6000982,14.47640909,13.31196874,12.63462669,11.67183085,11.54221207,13.26103324,11.91147703,13.13673566,15.45675161,15.64568626,15.45500995,14.94959794,15.92457395,20.21916433,18.47623028,14.14667323,10.13239261,7.917316176,9.487462355,12.41506246,17.70591881,13.55756668
10,15.48364808,17.97333425,12.9977231,22.18823737,25.02846523,26.22782975,14.99691951,16.61003071,18.69490735,19.51092165,18.58493926,15.62652812,15.31036087,17.54141429,25.7408868,14.03908921,12.93809029,14.68816062,15.59898735,14.5767142,12.04540567,11.92685007,12.73610202,11.98743817,10.68455374,9.850423923,10.7119795,10.81628211,10.34205961,9.69699859,9.844174268,10.33093887,8.636739896,6.749236737,9.448929696,10.44858458,8.851519186,7.688536608,9.038384154,11.71610956,9.908229047,6.447610117,8.782857056,10.87973449,10.03337973,8.147024718,8.069964189,9.069495897,10.09416774,8.124383155,8.114817602,8.314237754,10.49115865,8.365013502,7.80277296,8.397494756,10.85739623,7.573476818,8.135185949,7.797590496,8.572713973,8.516583705,7.605404931,8.557857414,6.859999405,7.729769153,8.103158614,11.50211669,7.711859699,9.425239813,8.622806131,12.98756235,11.79530961,11.1957053,10.49486673,17.03994671,12.57161223,13.00677023,10.62024201,14.77960103,13.06427802,12.63462669,11.62453913,12.40007852,12.71470337,11.91147703,13.01492996,14.78063862,14.92518168,15.45500995,14.8900711,15.52560236,20.05825935,18.47623028,14.26136644,9.974549069,7.66845564,9.487462355,12.39687342,17.63708639,13.15555159
11,17.97333425,12.9977231,16.77254856,23.53476816,26.22782975,14.99691951,14.12660561,17.33525344,19.51092165,18.58493926,15.66771899,14.67039533,11.80199698,25.7408868,20.25839922,14.05772589,12.20550259,14.97260254,17.93445468,14.53783498,11.47711348,12.06476378,12.74281226,12.76507759,10.03311153,10.05603712,11.29515498,11.72528607,10.24721512,9.894057174,10.53116309,10.78698018,8.636739896,8.013514521,9.52121647,10.16498832,8.851519186,8.484414916,8.781009938,11.5108162,9.743773583,8.921496266,9.213768853,10.32190637,9.494170343,8.415751573,8.471036274,9.005493123,8.341318357,6.588468977,8.169548413,8.302011296,8.643022091,7.301940929,7.776970646,8.511548194,7.647320186,6.916692936,8.335303189,7.741235609,9.102905875,8.516583705,7.888889452,8.632530953,6.190688176,7.729769153,9.393161065,11.52670233,6.999299575,9.425239813,9.991201263,13.01048125,11.29443958,11.1957053,11.24874811,16.8264404,12.12063959,13.00677023,11.04726528,14.65296321,12.17048112,12.63462669,11.70970348,10.97661056,12.8240177,11.91147703,13.230496,15.41345053,15.11342272,15.45500995,15.2151925,16.74394031,20.79739654,18.47623028,14.18654028,3.324264902,7.457242486,9.487462355,12.67271349,17.8774222,12.59948499
12,12.9977231,19.92430896,23.53476816,25.02846523,14.99691951,15.92137762,17.6218034,18.69490735,18.58493926,15.66771899,13.65077772,15.31036087,25.7408868,20.25839922,13.8741894,12.93809029,10.29736924,17.93445468,14.74241912,12.04540567,10.00507157,12.96067471,12.5686755,11.75530248,8.604029896,10.68455365,11.02878716,11.84687975,9.650446385,10.34205953,10.66715332,10.63143399,8.20669184,8.573362195,8.987127669,10.12000565,8.851519186,8.812469012,9.151805438,12.33720974,9.743773583,9.707885541,9.608847897,10.66523447,9.494170343,9.447103282,8.868725834,9.47151431,8.341318357,8.264816528,8.140411221,8.451172686,8.365013502,6.974970561,8.247009254,8.879505725,7.573476818,7.425790082,7.7722526,7.901101993,8.516583705,7.930261535,8.247228208,8.720757977,6.689734245,8.499309642,8.434576844,11.8957432,6.7854013,9.91042786,9.764754881,13.34186328,6.248312215,11.1957053,11.05583641,16.53314741,8.063175474,13.00677023,12.30054865,14.45990443,8.271529142,12.63462669,12.12638743,12.58155844,11.21951299,11.91147703,12.41643422,17.37662039,12.75319829,15.45500995,15.20632568,19.34948017,17.72942989,18.47623028,16.57927359,3.915851944,7.122608401,9.487462355,10.79926544,17.45358203,11.07075172
13,19.82096213,22.52880653,21.67001118,17.25392058,15.92137762,17.6218034,18.28690021,17.53027141,15.66771899,13.65077772,15.31036087,19.04030423,20.25839922,13.8741894,13.81833065,12.92663133,17.93445468,14.74241912,13.40562841,12.1691612,13.78542194,12.5686755,12.76507759,10.30772939,5.330810052,10.68455355,11.72528607,10.34205961,7.332419342,10.34205943,10.78698018,9.014240528,6.642045806,8.636739739,9.863913358,9.433010476,8.217275955,8.851519026,9.71054741,13.03993705,9.225086353,9.743773407,9.489024872,12.18846159,9.494170343,9.494170171,8.976535832,9.42599437,8.341318357,8.341318206,8.04639599,8.591563918,8.365013502,8.36501335,8.216998423,8.719189949,7.573476818,7.573476681,7.822468049,7.640594511,8.516583705,8.51658355,8.461556002,8.865661755,7.729769153,12.92994369,9.034933947,12.49223214,9.425239813,14.70491684,10.82579625,13.56431326,11.1957053,16.14309839,11.58581544,16.91441192,13.00677023,15.47856761,11.7599825,14.53534846,11.2430053,13.5072462,11.47488705,12.03620674,8.253094631,11.91147703,12.5902505,15.80373294,6.467509552,15.45500995,14.52787718,18.62518766,4.805754958,18.47623028,15.21803023,4.210782733,5.640151246,9.487462355,11.41617979,17.57411922,10.3859014
14,20.02914783,19.41301011,14.99691951,14.99691951,13.25629171,18.38624656,17.53027141,18.58493926,12.75049872,19.95665748,19.04030423,25.7408868,14.77591163,13.670678,12.92663133,10.29736924,17.93445468,12.89784397,13.09654418,10.00507157,14.17360394,11.98743817,12.17353245,8.604029896,9.506865068,10.81628211,12.79780492,9.650446385,5.90470262,10.34205961,11.17038999,8.20669184,5.812167123,8.636739896,12.19932936,8.728435956,7.750436403,8.851519186,10.90497494,10.88190213,7.613262392,9.743773583,10.14971871,11.55996031,8.729621711,9.494170343,8.748050053,12.42598637,8.341318357,8.341318357,8.005919956,9.324682754,8.365013502,8.365013502,8.046431291,7.880431532,7.573476818,7.573476818,8.317648071,8.666450005,8.516583705,8.516583705,8.373310765,7.191576195,7.729769153,7.729769153,10.02152107,11.65546085,9.425239813,9.425239813,11.39415243,12.84243579,11.1957053,11.1957053,13.14132712,17.90906251,13.00677023,13.00677023,12.54911958,14.9804261,12.63462669,19.5927336,11.76389603,12.0794116,11.91147703,19.22824181,12.17864846,16.07994413,15.45500995,24.44251035,13.34137771,18.05795024,12.50358443,25.31146794,12.90472841,5.213816848,15.68327918,10.25692458,12.34450461,16.30611991,18.61885247
15,19.79113141,19.41301011,15.94221141,13.25629171,17.31314261,18.38624656,14.28009549,12.75049872,17.68081408,17.91799235,11.80199698,14.77591163,13.8741894,13.81833065,12.20550259,17.93445468,14.74241912,13.40562841,11.47711348,9.387012259,12.5686755,12.76507759,11.60054536,7.509024804,10.01892776,11.72528607,12.1904123,7.886314308,8.768627692,10.78698018,10.63143399,7.369914848,9.396141559,12.99244883,10.12000565,8.181957152,9.466935339,11.83403869,12.33720974,9.743773583,7.467516486,8.894415925,10.85955868,9.870420438,7.428380371,8.373494588,9.750830268,8.91630793,6.298984349,7.650846718,8.515977872,9.186557404,8.173079652,7.393592297,8.44066097,8.334627387,7.573476818,7.917189272,8.870047863,10.66070138,8.516583705,7.799114852,8.96678721,7.183148555,7.729769153,8.872353102,12.44876136,9.413192227,9.425239813,8.363999898,13.87338385,10.64445975,11.1957053,9.105200358,15.31759881,16.89262162,13.00677023,8.962785524,13.80863151,14.2120201,12.63462669,9.855847385,12.54493644,10.92709089,11.91147703,10.37475756,14.30628944,17.71976783,15.45500995,17.57629097,16.06667046,20.61558681,18.47623028,48.33945952,12.76192023,-1.862524854,9.487462355,-2.904171299,14.21447394,18.26662365,17.02660814
16,19.41301011,15.92061548,15.92061548,17.31314261,18.38624656,18.32232969,19.24569276,17.68081408,19.95665748,15.38531251,13.28895431,13.8741894,13.670678,14.17858717,14.11515329,14.74241912,12.89784397,13.09654418,11.47711348,12.5686755,11.98743817,12.17353245,10.03311153,5.330810052,10.81628211,12.79780492,11.33284324,7.332419342,9.232034961,11.17038999,10.04902628,6.642045806,12.36481037,12.19932936,9.95260197,8.217275955,11.5861541,12.11514493,14.00479597,9.225086353,8.828961605,10.95635038,13.3169135,9.494170343,7.612919867,9.185361648,9.861177153,8.341318357,7.191339213,7.713758923,9.487462238,8.643022091,7.543469601,7.911146001,8.886614768,7.647320186,7.192901534,8.500881997,8.683680976,9.102905875,8.087760169,8.708143954,7.749352227,6.190688176,7.729769153,10.02635289,12.52273035,6.999299575,9.425239813,10.23357424,18.12295929,10.95239989,11.1957053,11.02922775,17.45690346,11.75398577,13.00677023,10.08833818,16.02983747,10.79585608,12.63462669,9.571716807,13.86470413,9.637511406,11.91147703,9.226434182,16.27715983,13.10467708,15.45500995,12.96100297,17.92707528,16.34810732,18.47623028,18.64981974,11.22857529,-4.507894926,9.487462355,8.388888633,15.66495363,18.15570978,17.02660814
17,19.19403926,19.19403926,22.91954183,20.77156241,18.32232969,19.24569276,14.55105672,17.06454282,15.38531251,13.28895431,12.97246717,13.670678,15.47232648,14.11515329,11.55038356,12.89784397,14.33325084,11.47711348,10.97784388,11.98743817,12.86327863,11.60054536,7.509024804,10.81628211,11.72528607,12.1904123,7.886314308,5.90470262,10.78698018,10.63143399,7.369914848,5.812167123,11.14790583,10.12000565,7.860712606,7.750436403,11.88029807,12.33720974,10.88190213,7.613262392,10.50831141,10.70926838,11.55996031,8.729621711,8.076509312,9.909537139,12.42598637,8.341318357,7.984822485,8.79969613,9.324682754,8.365013502,6.974970561,8.851773655,8.92031594,7.573476818,7.425790082,7.926458377,7.283086375,8.516583705,7.930261535,8.968257893,7.788885025,6.689734245,8.499309642,11.25449559,8.226961486,6.7854013,9.91042786,15.8409504,15.39814267,6.248312215,11.1957053,15.87394965,16.14890119,8.063175474,13.00677023,14.84295558,15.28588445,8.271529142,12.63462669,12.87802297,14.16300295,9.362445148,11.91147703,13.99158203,18.42963668,12.61394099,15.45500995,14.79740305,19.54798462,15.94950799,18.47623028,12.00203371,4.826858139,10.28069646,9.487462355,13.67145007,16.48823485,18.04551613,17.02660814
18,19.49858926,20.09819685,20.09819685,14.61305114,14.61305114,14.55105672,14.55105672,17.17697027,15.38531251,12.97246717,12.97246717,16.15167175,14.17858717,10.9238764,11.55038356,14.24530437,13.09654418,10.85960621,12.5686755,11.40620083,12.17353245,8.604029896,5.330810052,10.81628211,12.79780492,10.89902764,7.332419342,9.389534878,11.17038999,9.80304165,6.642045806,10.92352182,12.19932936,9.95260197,8.217275955,9.466935339,12.07741884,14.00479597,9.300983874,7.467516486,9.681231454,13.3169135,10.03337973,7.428380371,8.156744032,9.757436875,10.09416774,6.298984349,8.084831984,8.49929459,10.49115865,8.173079652,7.959604598,8.927599742,10.85739623,7.573476818,8.056641778,8.02441733,7.339750536,8.516583705,10.00041296,8.668899617,7.379009175,7.729769153,11.13368205,11.19461587,9.586681508,9.425239813,11.01197723,14.73788574,16.69094631,7.685056956,13.07172809,14.50041147,17.58372992,6.938020311,13.67597234,13.89676891,15.93202147,5.883222982,12.63462669,12.08943522,14.47250821,4.817112595,11.91147703,15.16448518,19.22329071,3.387476114,15.45500995,15.94602733,20.12293906,12.91581251,18.47623028,10.94220904,3.954880955,5.381002576,9.487462355,15.48301753,17.50359021,18.09704909,17.02660814
19,20.09819685,16.42434779,14.61305114,14.61305114,14.55105672,14.66348418,17.17697027,15.38531251,12.38723208,15.45346093,16.15167175,15.47232648,11.98712958,11.55038356,14.24530437,14.33325084,11.75000399,10.97784388,11.40620083,12.86327863,11.60054536,7.509024804,10.81628211,11.72528607,12.1904123,7.886314308,5.90470262,10.78698018,10.63143399,7.576807552,5.812167123,9.431413941,10.12000565,8.510904182,7.750436403,9.269074623,12.33720974,13.03993705,7.613262392,8.921496266,10.69963299,12.18846159,8.729621711,8.415751573,9.851055924,9.42599437,8.870996375,6.588468977,9.325677057,8.619870325,8.921941264,7.301940929,9.029674311,8.365013502,7.704598911,6.916692936,8.119192157,7.573476818,8.985637761,8.516583705,9.022483896,8.516583705,5.524669734,7.729769153,11.23141422,7.729769153,7.935638936,9.425239813,11.85890014,9.425239813,11.06724073,11.1957053,28.74894703,11.1957053,12.98698669,13.00677023,25.14427006,13.00677023,13.4575882,11.2430053,19.38603039,12.63462669,11.87965697,8.253094631,15.45865924,11.91147703,15.66890251,6.467509552,17.86851672,15.45500995,17.10215427,4.805754958,18.47623028,18.47623028,7.283211227,5.640151246,9.487462355,9.487462355,15.22218992,17.98371632,17.02660814
20,16.42434779,14.61305114,15.6257576,14.66348418,14.66348418,17.17697027,16.43816019,14.23630628,15.45346093,16.15167175,14.24126238,11.98712958,10.9238764,14.24530437,14.33325084,12.53766789,10.85960621,11.40620083,12.86327863,12.55719826,8.604029896,8.073546079,11.72528607,13.78856633,10.89902764,7.332419342,10.78698018,11.17038999,9.80304165,6.642045806,6.749236737,12.19932936,9.95260197,7.800722827,7.688536608,10.91427795,14.00479597,10.3967996,6.447610117,8.719483163,13.3169135,11.55996031,8.147024718,7.885783724,9.03383082,12.42598637,8.124383155,5.692928268,8.551071645,9.324682754,8.365013502,7.25115798,8.411870952,8.360483548,7.252585745,7.442354725,8.437739741,8.073027109,8.486418409,8.282056677,8.477743382,9.055276147,6.865220037,8.170789037,8.530944983,8.405365256,8.431162133,9.425239813,8.464564263,10.17581776,6.637113841,11.1957053,15.64939752,11.70623266,10.26539402,13.00677023,14.61915246,12.93016838,13.01443073,12.63462669,19.5927336,12.48577515,12.88765737,11.91147703,19.22824181,12.10015748,16.93208605,15.45500995,24.44251035,15.05831025,18.10455872,12.50358443,25.31146794,17.78573133,8.113695127,15.68327918,10.25692458,10.06140112,14.44596638,18.61885247,17.02660814
